shots-a,shots conceded-a,bpm-a,avg boost amount-a,amount collected-a,amount collected big pads-a,amount collected small pads-a,count collected big pads-a,count collected small pads-a,amount stolen-a,amount stolen big pads-a,amount stolen small pads-a,count stolen big pads-a,count stolen small pads-a,0 boost time-a,100 boost time-a,amount used while supersonic-a,amount overfill total-a,amount overfill stolen-a,avg speed-a,total distance-a,time slow speed-a,percentage slow speed-a,time boost speed-a,percentage boost speed-a,time supersonic speed-a,percentage supersonic speed-a,time on ground-a,percentage on ground-a,time low in air-a,percentage low in air-a,time high in air-a,percentage high in air-a,time powerslide-a,avg powerslide time-a,count powerslide-a,time most back-a,time most forward-a,avg distance to ball-a,avg distance to ball has possession-a,avg distance to ball no possession-a,time behind ball-a,percentage behind ball-a,time in front of ball-a,percentage in front of ball-a,time defensive half-a,percentage defensive half-a,time offensive half-a,percentage offensive half-a,time defensive third-a,percentage defensive third-a,time neutral third-a,percentage neutral third-a,time offensive third-a,percentage offensive third-a,demos inflicted-a,demos taken-a,bpm-b,avg boost amount-b,amount collected-b,amount collected big pads-b,amount collected small pads-b,count collected big pads-b,count collected small pads-b,amount stolen-b,amount stolen big pads-b,amount stolen small pads-b,count stolen big pads-b,count stolen small pads-b,0 boost time-b,100 boost time-b,amount used while supersonic-b,amount overfill total-b,amount overfill stolen-b,avg speed-b,total distance-b,time slow speed-b,percentage slow speed-b,time boost speed-b,percentage boost speed-b,time supersonic speed-b,percentage supersonic speed-b,time on ground-b,percentage on ground-b,time low in air-b,percentage low in air-b,time high in air-b,percentage high in air-b,time powerslide-b,avg powerslide time-b,count powerslide-b,time most back-b,time most forward-b,avg distance to ball-b,avg distance to ball has possession-b,avg distance to ball no possession-b,time behind ball-b,percentage behind ball-b,time in front of ball-b,percentage in front of ball-b,time defensive half-b,percentage defensive half-b,time offensive half-b,percentage offensive half-b,time defensive third-b,percentage defensive third-b,time neutral third-b,percentage neutral third-b,time offensive third-b,percentage offensive third-b,result,gd
7.0,2.0,428.0,55.17,1818.0,1528.0,290.0,19.5,27.5,587.0,476.0,111.0,5.5,10.5,23.885,44.22,215.0,290.0,33.0,1501.5,353327.5,124.475,49.655,93.82,37.43,32.375,12.915,145.07999999999998,57.88,97.07,38.725,8.52,3.4000000000000004,4.565,0.1,46.0,125.8,119.65,2496.0,2226.0,2840.0,183.49,73.2,67.18,26.8,131.51,52.465,119.16,47.535,80.69,32.19,98.94,39.47,71.035,28.335,1.5,2.0,302.0,56.475,1344.5,948.5,396.0,13.0,35.0,252.5,180.5,72.0,2.5,7.0,18.39,41.695,152.5,366.0,76.0,1472.0,348509.0,130.085,51.605,99.075,39.27,23.055,9.125,146.82,58.24,97.885,38.79,7.51,2.97,5.4350000000000005,0.155,34.5,122.75,121.2,2589.0,2205.5,2879.5,164.59,65.275,87.62,34.724999999999994,184.88,73.31,67.335,26.69,136.10000000000002,53.975,80.195,31.795,35.92,14.23,1,4.0
11.0,9.0,414.0,53.83,2446.5,2056.5,390.0,24.0,35.5,485.5,367.5,118.0,4.5,10.5,39.085,29.69,229.5,171.0,31.0,1557.0,509845.5,159.925,44.82,155.495,43.575,41.405,11.605,196.81,55.155,141.815,39.745,18.195,5.1,6.355,0.125,50.0,174.95,167.4,2310.0,2372.0,2234.5,271.165,75.995,85.65,24.005000000000003,214.805,60.2,142.015,39.8,151.3,42.4,126.28,35.385000000000005,79.245,22.205,2.0,1.0,351.5,49.425,2045.0,1384.0,661.0,16.5,58.5,409.5,226.5,183.0,3.0,17.0,26.41,21.915,163.0,280.0,84.0,1454.0,475286.5,182.775,51.685,133.28,37.685,37.59,10.63,200.505,56.695,143.14999999999998,40.475,10.0,2.83,8.125,0.095,87.0,173.25,167.6,2524.0,2414.5,2603.5,273.285,77.275,80.36500000000001,22.725,256.32,72.47999999999999,97.325,27.52,192.36,54.395,108.715,30.745,52.575,14.865,0,-2.0
4.0,10.0,442.5,47.115,2786.5,2131.5,655.0,24.0,52.0,537.5,387.0,150.5,5.0,13.0,74.8,36.655,549.0,242.0,112.0,1606.5,556146.0,155.085,40.760000000000005,143.77,37.785,81.645,21.455,204.44,53.73,159.375,41.885000000000005,16.685,4.385,6.33,0.125,55.5,174.1,174.35000000000002,2396.5,2186.5,2574.5,238.275,62.620000000000005,142.23000000000002,37.38,261.21,68.65,119.29,31.35,198.03,52.045,114.65,30.135,67.815,17.825000000000003,1.5,0.0,376.0,48.655,2206.0,1689.5,516.5,20.5,46.0,346.0,122.0,224.0,1.5,20.0,39.695,49.955,384.5,375.5,35.0,1539.0,524772.0,176.01,46.805,141.39499999999998,37.595,58.64,15.595,218.25,58.025000000000006,144.57,38.45,13.225,3.53,5.425,0.12,55.0,180.8,174.1,2741.5,2511.5,2976.5,299.975,79.77,76.07,20.23,233.445,62.08,142.6,37.92,171.015,45.465,120.335,32.015,84.69999999999999,22.52,0,-6.0
8.0,4.0,440.0,48.91,2589.5,1953.5,636.0,23.0,57.0,443.0,208.0,235.0,2.5,21.0,53.77,25.68,490.0,345.5,37.5,1626.5,549678.5,142.8,39.16,151.95,41.665,69.915,19.175,199.74,54.78,151.82,41.625,13.1,3.595,6.359999999999999,0.105,63.0,172.10000000000002,170.75,2645.0,2532.5,2732.0,263.625,72.275,101.035,27.725,224.805,61.635000000000005,139.85500000000002,38.365,169.60500000000002,46.495000000000005,108.325,29.715,86.72999999999999,23.795,1.0,0.5,455.5,52.715,2821.5,2294.5,527.0,28.5,47.0,664.5,467.0,197.5,5.5,18.0,41.035,34.92,488.0,529.5,91.0,1609.0,541731.5,141.88,39.1,153.405,42.23,67.92,18.67,213.45,58.83,129.745,35.69,20.015,5.49,6.654999999999999,0.105,74.0,172.45,172.0,2656.0,2509.5,2831.0,249.525,68.7,113.68,31.3,221.94,61.125,141.27,38.875,169.065,46.565,114.06,31.4,80.08500000000001,22.04,1,2.0
10.0,9.0,435.5,52.245000000000005,2852.5,2106.0,746.5,26.5,62.5,601.5,391.0,210.5,5.5,19.0,46.275,29.68,363.0,431.5,86.5,1560.5,560084.5,169.565,43.505,163.32999999999998,41.915,56.89,14.579999999999998,215.665,55.335,154.695,39.685,19.425,4.984999999999999,4.655,0.125,37.0,181.8,179.95,2356.5,2249.0,2461.5,283.75,72.80000000000001,106.035,27.200000000000003,247.665,63.545,142.12,36.455,179.245,45.985,121.99,31.305,88.55,22.71,1.0,0.5,395.5,45.02,2603.0,1799.5,803.5,21.0,70.5,682.5,401.5,281.0,4.5,25.0,56.185,30.99,347.0,317.0,57.0,1554.5,551317.0,175.94,45.605,153.61,39.81,56.260000000000005,14.585,208.525,54.05,165.475,42.885000000000005,11.815,3.065,7.975,0.08,99.0,182.85,180.15,2507.5,2374.0,2596.5,276.155,71.585,109.66,28.415,243.725,63.185,142.08999999999995,36.815,177.235,45.95,125.875,32.615,82.7,21.435,1,1.0
8.0,7.0,450.5,47.065,2585.5,1952.5,633.0,22.5,52.0,460.5,232.0,228.5,2.5,17.5,58.175,31.51,310.0,241.5,10.5,1576.5,519428.0,157.445,44.215,144.125,40.48,54.495,15.305,192.315,54.005,149.805,42.065,13.945,3.93,8.735,0.175,48.0,165.39999999999998,167.25,2610.0,2438.5,2784.5,270.43,75.955,85.635,24.045,226.95,63.725,129.115,36.275000000000006,167.735,47.105,119.21,33.474999999999994,69.125,19.42,1.5,0.5,377.0,52.015,2202.0,1816.5,385.5,22.0,34.0,233.5,133.0,100.5,1.5,9.5,31.615,84.3,229.5,380.5,20.5,1532.5,498936.5,160.76999999999998,45.61,147.72,41.93,43.915000000000006,12.46,204.37,57.985,127.23,36.11,20.805,5.9,4.220000000000001,0.1,44.0,169.55,165.05,2463.5,2201.5,2697.0,263.045,74.62,89.365,25.38,251.18,71.25999999999999,101.23,28.74,176.08499999999998,49.955,119.32,33.86,57.005,16.185000000000002,1,3.0
5.0,1.0,394.0,54.735,1229.0,946.5,282.5,13.0,26.0,337.5,230.0,107.5,3.0,10.0,15.12,32.815,278.5,369.5,76.5,1596.5,281402.5,77.08,41.165,72.555,38.755,37.6,20.08,103.54,55.3,72.91499999999999,38.945,10.78,5.76,2.115,0.14,15.5,86.65,86.6,2340.5,2143.5,2523.0,149.745,79.975,37.49,20.025,91.57,48.905,95.66,51.095,64.675,34.54,55.865,29.84,66.69500000000001,35.620000000000005,1.0,0.0,270.0,55.495000000000005,923.5,625.0,298.5,8.5,27.5,49.0,0.0,49.0,0.0,4.5,9.015,41.595,39.0,197.0,1.0,1411.0,243809.0,99.265,54.0,63.365,34.385000000000005,21.29,11.614999999999998,104.035,56.585,72.065,39.185,7.82,4.23,3.465,0.13,26.5,89.8,88.45,2497.0,2032.0,2760.0,130.95,71.155,52.97,28.845,137.905,74.94,46.015,25.06,109.66,59.58,50.825,27.64,23.43,12.78,1,3.0
6.0,8.0,413.0,46.16,2376.0,1825.5,550.5,21.0,46.0,452.5,315.5,137.0,3.5,10.0,53.215,30.8,385.0,243.5,9.0,1479.5,477261.0,172.615,49.870000000000005,129.165,37.315,44.35,12.815,198.97,57.475,132.79500000000002,38.37,14.365,4.155,5.07,0.135,37.0,167.1,166.89999999999998,2376.5,2246.0,2473.5,257.52,74.4,88.61500000000001,25.6,251.4,72.625,94.73,27.375,191.53500000000005,55.33,102.915,29.735,51.68,14.93,1.0,1.5,401.5,44.34,2265.5,1562.0,703.5,19.0,62.5,481.0,232.0,249.0,3.5,22.0,51.370000000000005,26.395,298.0,355.0,119.5,1605.0,521178.5,138.245,39.785,155.385,44.655,54.135,15.56,189.595,54.505,148.71,42.765,9.46,2.72,6.07,0.13,48.0,167.75,164.60000000000002,2514.0,2363.5,2696.5,243.225,69.955,104.54,30.045,187.335,53.870000000000005,160.43,46.13,129.065,37.125,118.985,34.2,99.715,28.675,1,1.0
6.0,6.0,456.0,44.725,2559.0,2025.5,533.5,24.5,48.0,430.0,270.0,160.0,3.0,14.0,79.34,30.86,425.5,279.5,7.5,1610.5,506072.0,130.08,39.245,132.93,40.215,67.805,20.54,180.44,54.56,141.075,42.645,9.3,2.795,5.055,0.1,55.5,165.7,162.8,2832.5,2709.5,2943.0,240.005,72.53,90.81,27.47,202.985,61.260000000000005,127.83,38.74,149.435,45.13,100.815,30.42,80.57,24.45,1.5,1.5,428.0,54.74,2394.0,1788.5,605.5,22.5,52.0,368.0,206.5,161.5,3.0,14.5,33.305,42.525000000000006,478.5,493.5,101.0,1574.0,499128.0,139.95499999999998,42.1,124.555,37.5,67.83,20.405,186.55,56.11,132.055,39.755,13.735,4.135,8.055,0.1,81.0,164.3,162.8,2306.0,2174.5,2435.0,236.94,71.295,95.395,28.705,217.515,65.44,114.82,34.56,162.72000000000003,48.945,101.81,30.65,67.805,20.405,0,-1.0
6.0,6.0,468.5,54.185,2237.0,1866.0,371.0,23.5,33.0,592.0,478.5,113.5,6.0,10.5,43.465,52.315,387.0,465.0,124.0,1590.0,440950.5,121.96,41.175,119.865,40.485,54.34,18.34,152.8,51.585,132.015,44.58,11.345,3.835,3.5700000000000003,0.1,41.0,144.3,140.3,2360.5,2064.0,2572.5,219.485,74.12,76.68,25.88,152.01,51.31999999999999,144.155,48.68000000000001,102.875,34.730000000000004,94.885,32.03,98.405,33.235,0.5,1.0,348.0,50.705,1780.0,1213.0,567.0,14.5,50.5,231.5,117.5,114.0,1.5,11.0,47.45,35.685,130.5,257.0,44.0,1508.0,421178.5,143.235,47.975,120.945,40.495000000000005,34.415,11.53,164.755,55.195,118.07,39.53,15.77,5.275,5.0,0.145,35.0,140.25,141.85,2243.5,2030.0,2378.0,218.18,73.07499999999999,80.41499999999999,26.925,211.55,70.85499999999999,87.04499999999999,29.145,165.405,55.39,86.17,28.875,47.02,15.735,0,-3.0
9.0,12.0,369.0,50.04,2056.0,1583.5,472.5,19.5,42.0,396.0,274.5,121.5,4.0,12.0,48.995,25.81,186.5,345.5,128.0,1518.5,497542.0,172.285,48.065,137.985,38.495000000000005,48.175,13.44,192.235,53.63,154.755,43.175,11.45,3.1950000000000003,5.29,0.155,33.5,163.75,163.3,2255.5,2061.5,2386.0,249.29,69.55000000000001,109.155,30.450000000000003,226.77,63.265,131.67000000000002,36.735,178.82999999999998,49.895,95.935,26.765,83.68,23.345,0.5,0.0,374.5,47.505,2213.5,1616.5,597.0,18.5,51.5,501.5,308.5,193.0,3.5,17.0,56.8,36.19,186.5,254.5,52.5,1470.5,479771.5,185.365,51.93000000000001,130.0,36.43,41.51,11.65,199.62,55.925,144.41000000000005,40.485,12.835,3.59,5.76,0.1649999999999999,36.0,165.2,163.3,2423.0,2506.0,2308.5,267.2,74.875,89.67,25.125,220.875,61.885,136.0,38.115,171.44,48.055,99.15,27.75,86.285,24.195,0,-2.0
13.0,9.0,416.5,52.89,2653.5,2103.5,550.0,27.0,49.0,508.0,318.0,190.0,5.0,17.0,36.455,63.1,410.5,505.5,147.0,1586.5,605266.5,168.20499999999998,41.540000000000006,164.445,40.59,72.28999999999999,17.865000000000002,228.34,56.400000000000006,149.35,36.875,27.25,6.725,5.605,0.135,42.0,193.3,195.7,2410.5,2277.0,2523.0,303.385,74.9,101.555,25.1,249.16,61.505,155.76999999999998,38.495000000000005,178.93,44.19499999999999,130.95000000000002,32.315,95.06,23.49,1.5,1.0,372.5,53.615,2613.5,2008.0,605.5,25.0,50.0,477.0,345.0,132.0,4.0,11.0,45.01,58.34,311.0,514.0,54.0,1462.0,555902.5,202.3,50.17,150.89999999999998,37.4,50.19,12.435,228.24,56.595,152.85500000000002,37.885000000000005,22.29,5.525,6.84,0.23,40.5,197.4,192.85,2306.5,2050.5,2582.0,297.695,73.805,105.69,26.195,263.175,65.24000000000001,140.215,34.760000000000005,198.09500000000003,49.105,116.36,28.845,88.93,22.05,0,-1.0
6.0,8.0,422.5,51.815,2880.0,2246.0,634.0,27.0,58.5,662.5,443.0,219.5,5.5,19.5,47.370000000000005,60.965,402.5,459.0,81.5,1509.5,525208.5,180.64,47.86,145.23000000000002,38.44,51.84,13.705,223.295,59.150000000000006,140.325,37.125,14.085,3.725,5.755,0.135,43.5,184.4,176.95,2568.5,2357.0,2680.0,280.21500000000003,74.205,97.49,25.795,246.2,65.225,131.505,34.775,175.52,46.5,126.12,33.425,76.06,20.075,0.5,2.5,455.5,53.93,2903.5,2218.0,685.5,26.5,63.0,670.5,447.5,223.0,6.0,21.0,43.72,39.17,419.0,447.0,153.5,1562.5,547926.5,168.315,43.935,149.985,39.15,64.54,16.92,226.825,59.23,149.325,39.015,6.7,1.755,7.29,0.145,51.0,179.7,177.0,2413.0,2252.0,2540.0,282.845,73.85,100.005,26.15,255.04,66.58500000000001,127.8,33.415,195.885,51.135000000000005,105.89,27.66,81.065,21.205,1,1.0
6.0,4.0,426.5,53.945,2494.5,1944.5,550.0,25.0,49.5,692.0,528.0,164.0,6.0,15.0,48.005,42.64,526.5,509.0,78.5,1609.5,530472.0,138.115,39.24,142.41500000000002,40.42,71.585,20.34,195.075,55.400000000000006,138.245,39.25,18.79,5.35,4.82,0.13,36.5,170.2,167.15,2431.5,2320.0,2569.5,270.415,76.82,81.695,23.18,215.555,61.18,136.555,38.82,155.63,44.185,116.38,33.035,80.1,22.78,1.5,1.0,400.5,49.255,2264.0,1713.5,550.5,20.5,46.0,554.0,410.5,143.5,4.5,12.5,45.985,44.525,311.5,329.5,9.0,1537.0,502910.0,157.275,44.89,135.14499999999998,38.575,57.91,16.53,211.27,60.305,125.12,35.71,13.95,3.99,9.41,0.105,89.0,167.55,172.14999999999998,2285.0,2010.5,2502.5,260.805,74.45500000000001,89.53,25.545,230.525,65.81,119.81,34.19,164.575,46.98,118.125,33.725,67.635,19.295,1,1.0
3.0,2.0,383.5,48.28,625.5,538.5,87.0,6.0,7.5,111.5,81.5,30.0,1.0,2.5,10.75,8.370000000000001,77.0,60.5,18.0,1571.5,118225.5,42.67,46.98,35.305,38.870000000000005,12.85,14.15,53.535,58.935,33.08,36.415,4.22,4.65,0.585,0.125,5.5,38.1,38.85,2590.5,2756.0,2349.0,72.6,79.93,18.23,20.07,59.96,66.015,30.865,33.985,44.48,48.975,30.545,33.629999999999995,15.8,17.395,0.5,0.0,345.0,43.895,549.0,427.0,122.0,5.0,11.0,121.5,68.5,53.0,1.0,4.5,17.3,11.23,18.0,78.0,31.0,1411.5,101114.0,49.41,56.765,30.9,35.71,6.495,7.52,50.315,57.965,35.900000000000006,41.34,0.585,0.69,1.315,0.12,11.0,38.1,40.85,2848.0,2605.5,3165.0,69.67,80.17,17.130000000000003,19.83,62.655,72.155,24.14,27.845,48.95,56.23,25.585,29.63,12.26,14.14,1,2.0
6.0,8.0,393.0,48.155,1372.5,991.5,381.0,11.5,33.5,170.5,93.5,77.0,1.0,6.5,26.62,19.815,108.0,163.0,6.0,1474.0,284265.0,110.78,51.55,75.83500000000001,35.245000000000005,28.42,13.2,119.83,55.72,83.23,38.715,11.985,5.56,2.42,0.1699999999999999,16.5,102.2,103.15,2636.5,2290.0,2844.5,151.72500000000002,70.57499999999999,63.315,29.425,153.04000000000002,71.185,62.005,28.815,123.32,57.34,58.985,27.455,32.735,15.2,0.0,1.5,433.5,54.815,1549.5,1150.5,399.0,15.0,32.5,262.5,123.0,139.5,1.5,12.0,25.285,34.834999999999994,268.5,360.5,30.0,1561.5,312233.5,99.34,44.695,84.885,38.19,38.045,17.119999999999997,123.665,55.64,86.20500000000001,38.785,12.395,5.575,2.47,0.13,21.0,99.15,99.05,2435.0,2559.0,2362.5,177.16,79.705,45.105,20.295,131.70499999999998,59.255,90.565,40.745000000000005,93.97,42.275,71.975,32.385000000000005,56.32,25.34,0,-4.0
4.0,6.0,425.0,54.065,2056.5,1666.5,390.0,19.5,34.5,604.0,454.0,150.0,5.5,13.0,41.485,44.96,311.5,284.5,95.5,1558.0,440812.0,124.1,42.16,123.795,42.055,46.47,15.78,157.32999999999998,53.45,119.88,40.725,17.155,5.83,4.335,0.13,33.5,141.45,140.95,2426.5,2150.5,2690.0,194.6,66.10499999999999,99.765,33.895,171.055,58.11,123.315,41.89,119.285,40.52,98.015,33.3,77.06,26.175,2.0,0.0,427.0,52.51,1964.0,1483.5,480.5,18.0,39.5,435.0,264.0,171.0,3.5,11.0,26.945,23.595,203.0,329.5,85.0,1544.0,427255.5,126.155,43.695,125.745,43.55,36.815,12.755,156.99,54.375,116.855,40.475,14.864999999999998,5.145,4.4350000000000005,0.08,55.5,147.05,140.85,2448.5,2353.0,2494.5,220.735,76.455,67.975,23.545,187.855,65.065,100.855,34.935,134.81,46.69,91.05,31.54,62.855,21.77,0,-3.0
7.0,4.0,395.0,48.2,2054.5,1577.0,477.5,18.5,42.0,383.5,257.5,126.0,3.0,11.0,59.595,30.245,309.5,181.0,28.5,1496.0,468293.5,152.025,46.30500000000001,126.215,38.38,50.48,15.315,182.255,55.495000000000005,138.20499999999998,42.0,8.25,2.505,3.875,0.11,34.5,166.45,160.3,2458.0,2429.0,2509.0,248.875,75.735,79.83500000000001,24.265,217.45,66.14500000000001,111.265,33.855,161.81,49.22,97.48,29.665,69.42,21.115,2.0,2.0,501.5,50.45,2618.0,2130.0,488.0,25.0,42.5,606.0,422.5,183.5,5.0,16.0,45.965,36.1,654.5,374.5,77.0,1534.5,479732.5,146.365,44.59,125.375,38.195,56.525000000000006,17.215,198.015,60.325,116.495,35.485,13.75,4.19,5.109999999999999,0.1149999999999999,44.5,166.85,160.7,2248.5,2080.0,2440.0,228.47,69.6,99.795,30.4,199.57,60.8,128.69,39.2,143.755,43.795,104.985,31.985,79.53,24.225,1,1.0
7.0,6.0,406.0,53.465,2897.0,2257.5,639.5,26.5,56.0,807.0,558.0,249.0,6.5,21.5,56.435,48.64,262.5,379.0,86.0,1445.0,598740.5,217.42,50.465,168.86,39.2,44.505,10.335,245.025,56.87,172.10500000000002,39.955,13.655,3.17,6.8950000000000005,0.105,68.5,211.65,209.45,2203.0,2058.0,2343.5,307.075,71.28,123.715,28.72,276.705,64.225,154.07999999999998,35.775,213.275,49.5,116.05,26.945,101.46,23.555,1.0,0.5,355.5,46.015,2491.5,1743.5,748.0,20.0,63.0,513.0,239.0,274.0,3.0,21.0,59.47,55.49,198.5,228.5,62.0,1417.5,585766.5,233.66,54.335,165.875,38.56,30.555,7.105,249.025,57.895,160.635,37.355,20.425,4.75,8.06,0.135,60.5,212.4,211.65,2468.0,2456.0,2480.0,325.35,75.62,104.74,24.380000000000003,259.26,60.28,170.825,39.72,181.045,42.065,144.525,33.64,104.515,24.295,0,-1.0
14.0,8.0,426.5,50.065,2555.0,1982.0,573.0,22.0,54.0,585.0,351.0,234.0,4.0,21.0,52.785,23.985,350.5,155.5,33.5,1593.0,541779.0,159.73000000000002,43.055,153.90499999999997,41.495000000000005,57.265,15.45,216.9,58.485,137.46,37.055,16.54,4.46,4.805,0.105,47.0,173.55,172.5,2329.5,2063.0,2687.5,261.075,70.39500000000001,109.82,29.605,184.6,49.775000000000006,186.3,50.225,131.815,35.545,120.32,32.435,118.765,32.02,1.5,0.5,329.0,49.115,2138.0,1684.0,454.0,20.5,41.5,412.0,331.5,80.5,3.5,8.0,28.725,71.435,304.5,381.5,17.5,1450.0,484158.0,197.375,53.64,117.635,31.975,52.815,14.39,207.36,56.395,138.96,37.765,21.505,5.835,6.23,0.125,52.0,177.5,174.6,2464.5,2272.5,2638.0,286.445,77.855,81.38,22.145,278.98,75.82,88.85,24.18,226.34,61.510000000000005,92.935,25.275,48.555,13.215,0,-1.0
12.0,7.0,382.5,48.585,2668.0,2006.5,661.5,24.0,60.0,549.5,299.0,250.5,4.0,23.0,36.95,49.355,351.5,225.5,6.5,1551.0,614314.0,200.565,46.14,173.085,39.82,61.06,14.045,251.375,57.83,170.41500000000002,39.205,12.920000000000002,2.975,6.140000000000001,0.12,50.5,202.0,198.2,2518.5,2456.5,2617.0,335.45500000000004,77.17,99.255,22.83,260.07500000000005,59.825,174.635,40.175,188.96,43.47,144.13,33.16,101.62,23.38,1.5,0.0,401.0,47.525,2746.5,1915.0,831.5,24.0,69.0,501.0,280.5,220.5,3.5,20.5,63.870000000000005,40.73,411.5,464.5,85.0,1570.0,614408.0,188.18,43.885000000000005,171.7,40.045,68.91499999999999,16.075,247.515,57.72,161.07,37.565,20.21,4.71,5.66,0.135,41.5,202.55,198.1,2266.0,2029.0,2502.5,306.365,71.44999999999999,122.43,28.55,288.735,67.34,140.06,32.66,219.995,51.305,130.025,30.325000000000003,78.775,18.37,1,1.0
9.0,14.0,393.5,48.435,2375.0,1803.0,572.0,21.5,50.0,481.0,317.0,164.0,3.5,14.5,59.475,35.5,344.0,359.0,39.0,1564.0,532719.5,156.445,43.005,146.03,40.16,61.195,16.835,194.465,53.47,150.785,41.46,18.43,5.07,5.505,0.1149999999999999,47.5,173.3,172.3,2363.5,2270.0,2443.5,267.82,73.64,95.86,26.36,251.69,69.215,111.99,30.785,193.03,53.09,101.355,27.86,69.29,19.05,0.0,0.5,450.5,46.34,2655.5,2114.0,541.5,24.5,47.5,709.0,506.0,203.0,5.5,18.5,61.22,25.785,517.5,339.0,44.5,1624.5,555677.0,142.265,38.975,154.55,42.345,68.185,18.685,203.425,55.73,139.3,38.165000000000006,22.265,6.105,7.025,0.0849999999999999,82.0,172.05,172.39999999999998,2352.5,2270.5,2459.0,262.445,71.9,102.555,28.1,205.195,56.215,159.805,43.785,148.825,40.77,114.735,31.43,101.435,27.79,1,1.0
7.0,5.0,433.0,47.155,1703.5,1318.5,385.0,17.0,34.5,426.5,247.5,179.0,3.5,16.5,32.855000000000004,29.0,359.0,188.0,24.0,1636.5,396799.0,105.98,39.89,101.63,38.285,57.94,21.825000000000003,135.865,51.16,113.555,42.760000000000005,16.130000000000003,6.075,3.8,0.11,36.5,122.8,121.4,2698.0,2780.5,2533.5,211.005,79.445,54.545,20.555,146.03,54.985,119.525,45.015,110.34,41.54,77.57,29.225,77.645,29.24,0.0,0.5,336.5,48.755,1602.5,1193.5,409.0,13.5,35.0,259.0,148.0,111.0,1.5,9.5,30.375,21.42,163.0,161.0,1.5,1450.5,353473.5,146.625,54.9,91.415,34.230000000000004,29.025,10.865,140.47,52.595,117.955,44.17,8.64,3.2350000000000003,4.32,0.11,38.5,123.6,121.25,2273.5,2133.5,2349.0,179.1,67.06,87.97,32.94,195.605,73.24000000000001,71.465,26.76,159.60500000000002,59.760000000000005,64.67,24.215,42.8,16.025,1,4.0
7.0,9.0,447.0,48.625,2470.0,1863.0,607.0,21.5,46.0,498.5,302.0,196.5,3.5,13.0,50.705,29.41,640.5,254.0,32.5,1571.5,509380.5,149.66500000000002,43.15,134.39,38.72,62.83,18.125,196.935,56.8,135.41,39.010000000000005,14.55,4.19,7.31,0.14,53.0,166.3,163.8,2603.0,2254.0,2871.0,232.695,67.065,114.195,32.935,228.75,65.945,118.14,34.055,170.47,49.12,107.005,30.875,69.41499999999999,20.005,2.5,0.5,447.5,47.325,2554.0,2041.0,513.0,24.0,46.0,515.5,309.5,206.0,4.0,18.5,67.185,36.86,380.5,374.0,97.5,1559.0,495393.0,148.875,43.685,139.32999999999998,40.905,52.485,15.405,200.85,58.96,125.705,36.89,14.135000000000002,4.15,4.64,0.095,48.0,170.85,166.39999999999998,2345.0,2173.5,2585.5,268.885,78.91999999999999,71.805,21.08,208.29,61.125,132.35000000000002,38.875,154.135,45.22,105.25,30.915,81.305,23.865,0,-1.0
10.0,12.0,423.5,55.42,2701.5,1994.0,707.5,25.0,63.0,571.0,389.0,182.0,4.0,16.5,38.6,42.47,266.0,409.5,20.5,1484.5,563151.0,196.575,49.74,143.70999999999998,36.4,54.690000000000005,13.86,217.61,55.07,159.555,40.42,17.815,4.505,8.645,0.11,83.5,195.7,191.05,2348.0,2360.0,2335.0,322.765,81.715,72.22,18.285,249.335,63.125,145.64999999999998,36.875,195.81,49.58,123.02,31.135,76.15,19.28,0.0,1.5,400.5,51.73,2603.0,1954.5,648.5,22.5,57.0,518.5,321.5,197.0,3.5,18.0,32.745000000000005,42.905,266.5,295.5,18.0,1477.0,564665.5,193.405,48.510000000000005,165.535,41.535,39.655,9.955,253.17,63.52,128.95499999999998,32.355000000000004,16.47,4.13,9.295,0.14,66.5,192.55,191.2,2281.0,2038.0,2571.5,286.565,71.895,112.03,28.105,231.36,58.05,167.235,41.95,178.805,44.865,112.315,28.175,107.48,26.965,1,1.0
5.0,8.0,427.5,52.43,2460.0,1885.0,575.0,23.0,53.5,502.5,303.0,199.5,3.5,17.5,28.84,48.21,414.0,384.0,56.0,1640.5,522088.0,133.3,38.620000000000005,149.485,43.335,62.135000000000005,18.045,189.525,54.91,145.425,42.195,9.97,2.9,3.775,0.14,26.5,162.95,160.0,2574.0,2350.0,2787.5,244.715,70.91,100.205,29.09,199.71,57.885,145.20999999999998,42.115,137.38,39.81,120.27,34.865,87.265,25.32,1.5,0.5,400.5,47.61,2283.0,1680.5,602.5,20.0,52.5,435.0,257.5,177.5,3.0,15.0,42.995000000000005,30.685,278.0,324.5,42.0,1513.0,479982.5,164.445,47.86,134.73000000000002,39.17,44.64,12.97,208.675,60.71,116.455,33.845,18.695,5.44,5.755,0.12,48.5,164.5,160.0,2526.0,2526.0,2504.0,242.8,70.61500000000001,101.015,29.385,240.69,70.025,103.13,29.975,184.815,53.77,97.015,28.205,61.995000000000005,18.03,0,-3.0
