goals-a,shots-a,shots conceded-a,goals conceded-a,bpm-a,avg boost amount-a,amount collected-a,amount collected big pads-a,amount collected small pads-a,count collected big pads-a,count collected small pads-a,amount stolen-a,amount stolen big pads-a,amount stolen small pads-a,count stolen big pads-a,count stolen small pads-a,amount used while supersonic-a,amount overfill total-a,amount overfill stolen-a,avg speed-a,total distance-a,percentage slow speed-a,percentage boost speed-a,percentage supersonic speed-a,percentage on ground-a,percentage low in air-a,percentage high in air-a,count powerslide-a,avg distance to ball-a,avg distance to ball has possession-a,avg distance to ball no possession-a,percentage behind ball-a,percentage in front of ball-a,percentage defensive half-a,percentage offensive half-a,percentage defensive third-a,percentage neutral third-a,percentage offensive third-a,demos inflicted-a,demos taken-a,bpm-b,avg boost amount-b,amount collected-b,amount collected big pads-b,amount collected small pads-b,count collected big pads-b,count collected small pads-b,amount stolen-b,amount stolen big pads-b,amount stolen small pads-b,count stolen big pads-b,count stolen small pads-b,amount used while supersonic-b,amount overfill total-b,amount overfill stolen-b,avg speed-b,total distance-b,percentage slow speed-b,percentage boost speed-b,percentage supersonic speed-b,percentage on ground-b,percentage low in air-b,percentage high in air-b,count powerslide-b,avg distance to ball-b,avg distance to ball has possession-b,avg distance to ball no possession-b,percentage behind ball-b,percentage in front of ball-b,percentage defensive half-b,percentage offensive half-b,percentage defensive third-b,percentage neutral third-b,percentage offensive third-b,demos inflicted-b,demos taken-b
5.0,11.0,9.0,4.0,427.0,46.77,2624.0,1953.5,670.5,22.5,55.5,562.0,320.0,242.0,3.5,17.0,356.5,248.5,9.5,1603.5,558345.0,44.9,43.97,18.27,54.38,41.37,4.74,73.5,2541.5,2216.0,2878.0,72.69,31.74,63.34,45.93,45.62,36.57,25.53,1.0,1.0,371.5,52.755,2321.0,1808.0,513.0,22.0,45.5,241.0,132.0,109.0,2.0,9.5,268.0,327.0,72.0,1538.0,535026.0,48.57,44.25,19.52,64.75,43.2,5.15,32.0,2537.0,2279.5,2771.0,76.57,32.19,73.07,33.04,56.26,31.51,18.25,1.0,1.0
2.0,6.0,8.0,4.0,352.0,52.06,2084.0,1508.0,576.0,21.5,52.0,387.5,213.5,174.0,3.5,16.0,235.5,609.0,100.5,1557.0,522829.5,49.32,43.77,17.4,56.92,41.56,4.07,27.0,2353.0,2135.5,2579.5,78.95,33.06,69.75,35.07,53.19,31.67,19.69,1.0,1.0,373.0,52.77,2325.0,1623.5,701.5,21.0,62.0,509.0,265.0,244.0,3.5,21.5,257.0,488.0,84.5,1571.0,524473.5,45.22,49.99,12.37,64.0,34.46,2.41,55.5,2686.5,2364.0,2956.0,77.62,26.42,63.01,41.58,44.7,33.3,25.54,1.0,1.0
1.0,5.0,9.0,2.0,372.5,54.505,2557.0,1830.5,726.5,24.5,58.5,533.5,297.5,236.0,5.0,18.5,340.5,578.5,162.5,1539.5,618098.5,50.13,42.24,20.22,56.04,42.03,4.65,36.5,2466.5,2330.0,2607.0,71.39,29.73,70.71,36.24,52.75,31.1,21.21,0.0,1.5,460.5,51.085,3106.0,2252.0,854.0,26.5,78.0,949.0,615.0,334.0,7.0,31.0,477.5,352.0,96.5,1593.0,646030.5,41.09,46.07,17.56,64.75,44.67,3.78,80.5,2559.0,2259.0,2808.5,76.97,24.48,58.05,43.75,39.54,34.85,27.95,1.5,0.0
0.0,3.0,9.0,3.0,329.5,57.045,1804.5,1349.0,455.5,17.5,38.5,336.5,209.5,127.0,3.0,8.5,141.0,413.0,96.5,1460.5,464518.5,59.32,38.9,16.99,58.41,43.09,3.88,31.0,2458.5,2179.5,2644.0,73.46,33.32,71.96,28.46,55.43,29.4,16.38,0.5,1.0,430.0,47.05,2446.0,1834.5,611.5,23.5,50.0,547.0,300.0,247.0,4.5,18.0,387.5,527.5,153.0,1584.0,506255.0,44.34,43.1,19.37,61.62,45.6,7.51,44.5,2427.5,2336.0,2574.0,76.89,24.41,60.7,48.2,40.76,34.54,32.12,1.0,0.5
3.0,13.0,8.0,2.0,365.5,54.135000000000005,2522.0,1931.5,590.5,24.5,55.5,628.0,400.5,227.5,5.0,20.5,238.0,477.5,105.5,1494.5,580689.5,56.23,40.94,15.89,60.77,39.54,6.36,32.5,2524.0,2302.0,2733.0,79.36,25.39,60.61,45.86,41.99,35.74,31.52,0.5,0.0,304.5,49.045,2022.0,1491.0,531.0,18.0,47.5,346.5,182.0,164.5,2.5,14.5,159.5,307.0,67.5,1314.0,509663.5,62.42,32.21,7.09,64.09,35.47,2.15,103.5,2326.5,2122.5,2492.5,81.75,30.73,73.18,31.62,57.61,30.35,17.25,0.0,0.5
3.0,7.0,12.0,4.0,429.0,51.465,2651.5,1953.5,698.0,23.0,55.5,535.0,322.0,213.0,3.5,19.0,463.0,360.0,31.0,1545.0,527058.0,51.51,41.05,19.22,64.5,46.63,5.21,55.5,2334.5,2063.5,2541.0,77.22,31.53,69.73,34.19,54.18,31.24,21.63,0.5,0.0,402.0,49.085,2421.5,1875.0,546.5,22.5,49.5,313.0,176.5,136.5,2.5,12.5,253.0,392.0,84.0,1529.5,518627.5,54.45,40.89,18.89,61.48,46.08,3.52,46.5,2727.0,2464.0,3079.0,81.21,22.75,65.89,36.45,45.33,35.37,19.74,0.0,0.5
1.0,4.0,5.0,4.0,396.5,48.63,2341.0,1858.0,483.0,22.5,43.5,593.5,414.5,179.0,5.0,15.5,317.5,266.0,72.5,1528.5,505646.0,49.76,41.37,23.96,56.52,45.51,5.72,28.0,2590.5,2293.0,2964.5,66.91,34.56,56.79,44.6,42.58,32.74,29.74,0.5,0.5,358.0,44.955,1944.0,1305.5,638.5,15.5,55.0,404.0,254.5,149.5,3.5,12.5,396.0,249.0,95.0,1476.5,487398.5,51.63,37.71,13.62,62.74,36.5,4.09,57.5,2500.5,2355.0,2645.5,72.71,31.47,71.77,32.33,54.82,32.07,18.59,0.5,0.5
5.0,7.0,5.0,2.0,366.0,48.52,1655.5,1236.5,419.0,15.5,37.0,235.5,105.5,130.0,2.0,12.0,235.5,278.5,63.5,1511.0,369126.0,56.81,44.56,15.53,64.38,40.77,2.58,24.0,2752.5,2675.0,2913.0,76.36,24.48,65.66,36.91,48.6,34.13,24.6,1.0,0.0,365.5,52.645,1742.0,1296.0,446.0,17.5,36.5,354.0,222.5,131.5,4.0,11.5,189.0,345.0,133.0,1494.5,359487.0,50.34,41.26,10.89,66.22,36.22,2.92,40.0,2701.5,2604.5,2781.5,72.45,28.25,67.82,32.51,51.04,32.65,17.96,0.0,1.0
3.0,5.0,5.0,0.0,339.5,61.585,1522.5,1122.5,400.0,17.5,38.0,271.0,185.0,86.0,2.5,9.0,218.5,557.5,73.0,1555.5,401458.5,50.13,48.36,16.16,61.05,42.43,4.65,22.5,2247.0,2077.5,2451.5,86.4,35.27,69.43,39.51,53.61,32.01,24.62,0.0,1.0,379.0,51.165,1754.0,1346.0,408.0,16.0,36.5,394.5,249.0,145.5,3.0,12.5,223.5,267.0,50.5,1552.5,406464.0,49.82,47.4,16.87,74.31,36.32,6.98,48.5,2279.0,1784.0,2618.5,72.4,33.75,62.0,40.03,46.26,35.64,27.18,1.0,0.0
3.0,10.0,5.0,1.0,360.0,56.185,2040.0,1613.0,427.0,20.0,39.0,455.5,322.5,133.0,4.0,11.5,259.5,304.5,64.0,1520.0,498660.0,55.37,41.97,18.69,59.62,39.21,5.68,27.0,2354.5,2189.5,2489.5,74.44,29.91,72.23,32.83,53.28,35.2,19.82,1.5,0.0,348.0,52.185,1990.0,1386.0,604.0,18.0,53.0,482.0,235.0,247.0,4.5,21.5,274.0,431.5,221.0,1547.0,503079.0,52.5,47.5,15.0,62.58,37.77,5.44,32.0,2566.5,2458.5,2681.0,74.71,25.32,59.36,42.63,42.61,38.05,27.32,0.0,1.5
1.0,5.0,12.0,2.0,427.0,55.335,3024.0,2505.5,518.5,32.5,45.5,482.0,307.5,174.5,3.5,15.0,488.0,608.5,25.5,1501.5,608066.0,51.91,44.06,15.79,66.6,43.35,4.28,42.5,2124.5,1994.5,2257.0,77.93,31.28,69.02,33.63,55.69,27.88,19.82,1.0,0.5,339.5,49.0,2361.5,1708.5,653.0,19.0,56.5,436.0,168.5,267.5,2.0,22.5,232.0,203.0,34.5,1407.0,568026.5,58.67,38.39,13.18,57.18,45.24,2.64,49.0,2314.0,2152.0,2452.5,77.06,24.6,54.74,49.39,42.55,27.43,34.51,0.5,1.0
2.0,5.0,8.0,7.0,359.0,51.975,2301.5,1859.0,442.5,22.5,41.5,271.5,175.5,96.0,2.5,9.0,214.0,408.5,76.5,1469.5,507235.5,58.88,36.89,18.1,65.84,44.36,4.24,43.0,2621.0,2310.0,2878.0,68.05,34.87,72.07,30.48,53.07,34.43,18.02,0.5,1.0,385.0,55.83,2500.5,1946.5,554.0,25.5,47.5,327.5,197.5,130.0,2.5,12.0,149.5,612.0,65.0,1460.5,501638.5,57.04,36.65,17.46,68.87,39.56,6.83,50.0,2681.5,2664.5,2705.0,80.55,26.61,62.85,45.29,46.87,34.72,25.96,1.0,0.5
1.0,3.0,9.0,5.0,395.0,47.405,1919.5,1558.0,361.5,20.0,32.0,580.0,480.5,99.5,5.5,8.5,310.5,207.5,0.0,1563.5,413602.0,52.17,46.24,21.31,65.49,42.94,4.31,24.5,2457.0,2215.0,2686.0,74.14,30.25,68.78,33.76,52.96,30.16,21.71,1.0,1.0,419.5,45.37,1971.5,1545.5,426.0,17.5,38.0,451.0,311.5,139.5,3.5,12.0,279.0,207.0,38.5,1540.5,408646.5,45.01,45.03,16.31,59.57,47.83,4.2,37.5,2426.5,2466.5,2413.5,75.35,30.67,66.07,37.71,46.08,34.5,23.09,1.0,1.0
5.0,11.0,9.0,6.0,346.0,51.275,2521.0,1921.5,599.5,24.0,57.5,759.0,531.0,228.0,6.5,21.5,259.0,432.5,67.0,1462.5,591223.0,59.7,40.39,14.52,63.13,44.81,4.69,37.5,2416.0,2393.0,2425.5,75.46,28.55,57.56,44.2,41.56,29.17,30.06,0.5,0.5,358.5,53.05,2720.0,2140.0,580.0,26.0,52.0,237.0,122.5,114.5,1.5,10.5,345.0,479.5,34.0,1517.0,619674.0,51.6,43.1,12.24,56.2,41.47,4.62,19.0,2767.5,2604.5,2931.0,78.23,26.8,75.49,24.85,60.33,28.04,13.05,0.5,0.5
2.0,8.0,11.0,4.0,412.5,50.535,2341.5,1860.5,481.0,22.0,40.0,569.5,368.0,201.5,4.0,14.5,213.0,268.5,40.5,1534.5,503830.5,49.77,40.6,19.39,54.27,46.81,4.46,29.0,2504.5,2187.5,2817.5,72.24,33.8,59.21,41.72,41.8,33.24,28.74,1.0,2.0,431.5,48.145,2466.5,1899.5,567.0,23.0,50.0,465.5,293.0,172.5,4.0,15.5,429.5,408.5,107.0,1545.5,513135.5,49.62,41.62,20.06,57.92,45.06,4.05,42.0,2671.0,2381.0,2969.5,74.15,28.93,65.76,35.6,51.38,27.05,23.05,2.0,1.0
5.0,17.0,10.0,6.0,417.5,46.905,3678.5,2900.5,778.0,33.0,68.5,810.5,553.0,257.5,6.5,23.5,493.0,312.0,96.0,1489.5,746484.5,50.07,38.14,12.87,57.24,40.53,4.73,103.5,2479.5,2298.5,2664.0,74.65,27.46,60.51,43.46,43.66,30.61,29.61,0.0,1.5,345.5,44.895,3146.5,2264.5,882.0,26.0,71.5,535.0,265.5,269.5,3.0,20.5,400.5,310.0,38.0,1434.5,725977.0,55.21,33.99,12.74,56.94,41.45,2.9,81.0,2328.0,2350.5,2294.0,75.63,26.84,72.02,33.69,55.59,27.81,20.1,1.5,0.0
6.0,9.0,8.0,3.0,405.0,53.875,2434.0,1825.0,609.0,23.0,52.5,474.0,349.5,124.5,4.0,11.5,255.5,373.0,8.5,1613.0,521022.0,44.53,42.75,21.71,54.39,43.89,9.97,34.5,2750.0,2722.5,2816.0,78.48,26.32,71.21,38.07,49.6,37.7,26.39,3.5,1.5,407.5,47.825,2479.5,1895.5,584.0,23.0,52.5,476.5,332.5,144.0,3.5,13.0,507.0,377.5,18.0,1566.0,497361.5,50.83,38.34,24.26,65.03,36.54,7.97,50.5,2749.0,2298.0,3044.0,73.56,28.63,73.23,31.78,53.19,32.51,16.76,1.5,3.5
6.0,9.0,12.0,7.0,402.5,48.655,3067.0,2327.0,740.0,28.5,66.5,633.0,492.5,140.5,6.0,12.0,523.5,437.0,66.0,1545.0,650502.0,48.88,42.48,14.61,59.47,39.04,7.45,71.5,2433.5,2194.5,2700.0,74.76,28.34,69.12,34.55,52.79,31.96,22.01,1.0,1.5,391.0,49.82,2965.0,2276.0,689.0,27.5,63.0,758.5,504.0,254.5,6.0,23.5,264.5,497.5,100.0,1511.0,635218.5,49.51,40.71,14.24,68.56,40.97,6.01,58.0,2703.0,2554.5,2839.5,77.27,23.16,65.19,38.02,49.28,32.34,21.05,1.5,1.0
2.0,7.0,8.0,3.0,371.0,50.705,2136.0,1464.0,672.0,19.0,61.5,617.5,421.0,196.5,5.0,18.5,188.0,380.0,61.0,1548.0,506806.0,47.24,43.31,19.75,57.09,41.61,4.09,59.0,2398.5,2197.0,2566.0,73.65,27.01,61.4,39.31,46.9,35.57,23.3,0.0,1.0,415.5,51.395,2295.5,1765.5,530.0,21.5,46.5,621.5,462.0,159.5,6.0,13.5,444.5,397.0,138.0,1475.0,487412.5,52.36,36.24,12.28,63.12,34.82,4.66,36.0,2428.5,2239.0,2645.5,74.01,26.82,60.12,40.09,44.58,35.08,23.66,1.0,0.0
4.0,8.0,8.0,2.0,408.5,51.045,2284.5,1813.5,471.0,22.0,43.5,303.5,191.5,112.0,3.0,10.0,238.0,282.5,30.5,1576.5,487779.0,44.6,42.72,16.56,50.51,45.91,5.5,53.5,2526.5,2283.0,2774.0,76.47,27.57,74.29,28.75,58.88,30.86,16.5,1.0,0.0,336.5,52.88,1854.0,1375.0,479.0,17.0,42.5,445.5,236.0,209.5,3.5,18.5,78.5,334.0,120.0,1425.5,437792.0,59.9,36.98,14.64,57.86,39.84,3.57,31.0,2684.5,2493.0,2737.5,74.33,27.27,58.99,46.62,40.35,36.15,26.5,0.0,1.0
2.0,9.0,11.0,3.0,404.5,55.025,2273.5,1733.0,540.5,22.0,50.5,385.5,214.5,171.0,3.0,15.5,326.0,393.5,88.0,1665.0,544649.0,36.27,50.03,19.57,52.5,44.08,4.25,52.0,2675.0,2364.0,2978.5,81.39,31.71,70.07,37.78,55.99,30.77,24.42,0.5,0.0,439.0,48.81,2425.0,1881.5,543.5,23.0,49.0,504.0,307.5,196.5,3.5,17.5,417.5,433.5,47.5,1590.5,516312.0,44.07,43.96,18.66,60.37,43.22,5.69,56.0,2680.0,2512.0,2840.5,79.49,22.84,65.37,37.61,49.68,32.48,22.42,0.0,0.5
1.0,3.0,15.0,6.0,352.0,53.505,2160.0,1661.0,499.0,21.5,47.0,302.0,209.5,92.5,2.5,9.5,294.5,332.5,26.5,1485.0,510883.5,53.84,43.96,13.49,62.0,40.78,4.84,34.5,2625.5,2524.0,2746.0,74.0,28.47,76.43,24.83,61.38,34.51,14.25,0.0,0.0,400.5,48.69,2442.0,1937.5,504.5,23.5,46.0,488.5,332.0,156.5,4.0,14.5,342.0,398.5,74.0,1506.0,517255.5,51.6,40.41,12.63,57.31,41.76,5.0,54.5,2625.0,2467.0,2812.5,84.93,19.59,64.82,44.95,40.38,41.81,24.24,0.0,0.0
6.0,9.0,8.0,5.0,374.5,50.625,2633.5,2096.0,537.5,25.5,49.5,427.5,297.0,130.5,3.5,13.0,334.5,431.0,55.5,1512.5,544252.0,53.46,40.83,17.03,59.84,41.29,4.42,37.0,2567.0,2349.0,2857.5,75.13,34.33,71.25,31.98,57.1,29.95,18.57,1.5,0.5,334.5,51.66,2325.0,1605.0,720.0,21.0,64.5,436.0,187.0,249.0,2.5,22.5,272.0,512.5,69.0,1513.5,540019.5,52.73,38.62,13.56,61.52,40.93,3.51,52.5,2823.5,2644.5,2971.0,74.56,26.63,62.53,38.3,46.28,35.07,23.23,0.5,1.5
2.0,4.0,8.0,3.0,395.0,50.995000000000005,2277.0,1701.5,575.5,20.5,52.0,589.5,356.5,233.0,4.5,21.0,306.0,288.5,65.5,1536.0,507407.5,50.78,42.96,19.73,63.58,45.31,3.49,40.0,2261.5,2223.0,2299.5,70.51,34.04,61.01,42.02,45.95,32.25,28.61,2.5,0.0,379.5,55.16,2151.5,1565.0,586.5,18.5,49.5,573.0,368.5,204.5,4.0,15.5,181.0,302.5,32.0,1436.5,464547.5,53.45,39.15,12.97,63.07,45.16,6.07,77.5,2284.0,2253.0,2345.0,78.43,29.17,68.46,37.26,52.72,32.37,26.57,0.0,2.5
3.0,8.0,9.0,4.0,383.0,51.26,2357.0,1756.0,601.0,21.0,57.0,646.0,459.5,186.5,6.0,17.5,295.5,379.5,152.5,1517.5,522740.5,50.42,42.15,17.58,63.3,39.49,4.57,38.5,2721.0,2666.0,2759.5,76.97,33.68,69.02,35.78,54.63,27.34,24.06,0.5,0.5,449.0,44.795,2607.0,1940.0,667.0,21.5,59.5,559.0,294.0,265.0,3.5,23.5,398.0,224.0,56.5,1515.0,521437.0,47.84,38.74,15.01,57.23,40.99,4.06,57.0,2554.0,2351.5,2799.0,75.71,28.65,60.21,41.01,46.23,30.77,26.8,0.5,0.5
2.0,4.0,6.0,4.0,379.5,53.775,2319.0,1837.5,481.5,24.5,45.0,468.0,310.5,157.5,3.5,15.5,314.5,388.0,41.0,1512.0,507709.5,53.04,40.93,17.68,61.85,37.78,3.89,42.5,2563.0,2302.5,2778.5,74.91,25.78,54.9,47.65,38.2,34.2,30.35,0.5,0.0,351.5,46.545,2105.5,1664.0,441.5,20.0,38.5,246.0,162.5,83.5,2.0,7.0,208.5,299.0,37.0,1410.0,470181.0,56.49,38.12,9.81,62.63,37.76,3.78,40.5,2469.5,2411.5,2536.5,74.27,27.59,75.64,26.44,58.9,30.85,12.38,0.0,0.5
1.0,4.0,10.0,5.0,399.5,52.68,1979.5,1563.5,416.0,19.5,37.5,317.5,172.0,145.5,2.5,13.0,218.5,393.0,85.5,1441.0,425175.5,51.7,42.23,12.79,60.61,41.61,5.1,39.0,2572.0,2520.0,2630.0,74.42,33.91,68.74,36.6,51.76,31.67,23.2,1.5,0.0,342.0,46.475,1716.5,1286.5,430.0,15.5,36.5,258.5,157.5,101.0,2.0,8.5,198.0,262.5,42.5,1446.0,422119.5,57.66,42.37,10.92,59.44,40.04,4.19,48.0,2857.0,2563.0,3064.0,79.67,22.08,62.72,38.93,45.35,34.97,21.74,0.0,1.5
4.0,11.0,8.0,5.0,407.5,49.9,3103.5,2357.5,746.0,28.0,67.0,639.0,406.0,233.0,5.0,21.5,419.0,337.0,64.0,1570.5,681531.5,46.41,41.5,18.24,57.98,39.9,5.19,60.0,2453.0,2156.0,2752.0,74.08,30.08,62.91,40.11,46.38,32.87,24.62,2.0,1.5,469.5,44.785,3576.5,2756.5,820.0,32.0,73.0,591.5,367.0,224.5,4.5,19.5,727.0,461.5,82.0,1622.5,701257.5,44.38,42.46,26.0,61.46,43.26,3.12,59.5,2672.0,2477.5,2898.0,75.61,24.94,66.19,34.09,50.54,31.37,19.95,1.5,2.0
2.0,4.0,11.0,3.0,360.0,51.865,2127.0,1588.0,539.0,21.0,46.5,284.5,139.0,145.5,2.0,13.5,192.5,385.5,38.5,1507.0,492295.5,53.75,40.96,19.01,64.63,43.66,5.02,42.5,2558.0,2251.5,2796.0,73.49,32.05,69.18,31.85,54.61,31.94,19.46,1.5,0.5,373.5,51.945,2199.5,1606.0,593.5,21.5,53.0,450.5,271.0,179.5,3.5,16.5,257.5,565.0,80.0,1478.5,477724.0,51.83,43.5,11.38,54.61,40.2,7.23,44.0,2751.0,2628.5,2882.5,72.9,28.47,62.42,43.35,43.01,34.78,30.87,0.5,1.5
1.0,7.0,11.0,4.0,366.5,52.435,1615.0,1193.0,422.0,14.5,34.5,341.0,167.0,174.0,2.0,11.5,138.5,239.5,19.5,1486.0,377367.5,54.06,45.01,15.73,62.96,46.56,2.31,28.5,2518.0,2162.0,2800.5,78.41,34.96,70.73,39.07,54.01,38.85,19.55,0.5,0.0,415.5,45.83,1800.5,1405.5,395.0,15.5,35.0,255.0,93.0,162.0,1.0,13.5,220.5,153.0,6.5,1541.5,389227.0,47.8,45.67,14.36,61.34,37.0,4.68,60.5,2443.5,2366.5,2529.0,79.5,25.31,66.82,42.19,47.69,33.51,25.79,0.0,0.5
2.0,7.0,0.0,0.0,364.5,51.88,814.0,613.5,200.5,7.5,20.0,207.5,134.0,73.5,1.5,7.5,81.5,134.5,18.5,1492.5,202945.0,50.24,43.63,17.15,56.14,47.64,5.3,15.5,2466.0,2313.0,2791.5,88.05,19.7,56.67,44.39,43.84,34.91,33.64,0.0,1.0,348.5,50.92,832.0,605.0,227.0,7.5,20.5,182.0,124.0,58.0,1.5,5.5,112.5,156.0,32.5,1420.0,196178.0,56.79,34.5,13.13,65.33,41.54,6.6,17.5,2318.0,2152.0,2371.0,64.84,39.94,71.99,30.46,52.94,41.2,12.65,1.0,0.0
5.0,6.0,15.0,6.0,345.0,47.64,2354.5,1747.0,607.5,21.0,56.0,462.5,310.0,152.5,3.5,14.0,241.5,367.0,40.0,1464.0,573590.0,61.16,44.29,13.09,61.22,40.8,7.47,54.0,2493.0,2154.0,2756.0,73.82,34.19,71.01,31.71,55.93,37.46,16.44,0.5,0.0,411.0,40.26,2800.0,2086.0,714.0,24.0,63.0,583.5,296.5,287.0,3.5,24.5,644.5,331.0,53.0,1586.5,620265.5,50.73,42.88,20.68,56.93,42.61,4.34,55.5,2547.5,2386.0,2693.0,77.19,31.72,62.59,45.24,43.87,34.71,27.09,0.0,0.5
5.0,13.0,13.0,6.0,417.5,53.965,3820.5,2863.0,957.5,37.5,81.0,922.0,646.5,275.5,7.5,25.0,455.5,763.0,120.5,1590.5,778965.0,44.72,46.59,16.92,58.79,41.53,4.6,93.0,2585.5,2405.0,2786.5,73.78,27.99,64.51,39.85,46.94,32.24,25.82,2.0,1.5,422.0,40.005,3571.5,2645.5,926.0,28.5,80.0,745.5,451.0,294.5,5.0,25.5,457.5,206.0,48.0,1533.0,748177.5,48.1,42.15,16.89,55.51,40.39,5.91,86.5,2451.5,2342.5,2588.0,67.84,32.27,66.74,39.69,50.37,31.47,23.77,1.5,2.0
2.0,10.0,4.0,1.0,458.0,52.28,2992.0,2236.0,756.0,28.5,67.0,1192.0,848.0,344.0,10.0,31.0,376.5,547.0,136.5,1575.0,590182.0,45.22,44.09,18.45,56.72,44.48,6.05,58.5,2294.0,2157.0,2398.5,74.48,26.49,48.29,53.4,32.35,37.4,33.46,1.5,1.0,361.0,46.605,2236.5,1504.0,732.5,18.0,65.0,628.5,420.0,208.5,4.5,17.5,406.0,304.0,29.0,1453.5,539391.5,55.61,34.28,17.34,56.88,40.45,5.58,83.0,2336.5,2134.0,2457.0,76.2,31.37,74.27,30.23,59.02,29.9,15.48,1.0,1.5
3.0,6.0,5.0,1.0,397.0,48.14,1325.0,1040.5,284.5,11.5,25.0,352.5,242.5,110.0,2.5,9.5,169.0,97.5,8.0,1585.0,285092.5,45.21,46.3,17.78,54.21,43.74,6.94,17.5,2701.0,2426.0,2978.0,76.35,26.55,66.08,35.08,51.9,31.99,23.24,0.0,0.0,492.0,45.885,1459.5,1033.0,426.5,12.0,40.0,357.0,169.5,187.5,2.0,17.0,198.5,169.5,32.5,1604.0,273532.0,43.56,44.75,23.25,56.48,43.83,4.0,58.0,2543.5,2006.0,2986.0,68.89,32.13,61.91,51.38,44.6,31.26,33.15,0.0,0.0
0.0,7.0,3.0,1.0,426.5,53.64,2235.5,1735.5,500.0,21.5,47.0,682.0,545.5,136.5,6.5,12.5,316.5,403.0,88.5,1570.5,477842.5,42.18,41.65,18.98,57.61,45.53,6.98,41.0,2261.0,2018.0,2540.5,75.56,33.38,56.99,46.81,42.24,34.11,28.53,0.5,1.0,374.5,55.385000000000005,1980.5,1465.0,515.5,18.0,48.0,538.5,398.0,140.5,5.0,13.5,225.5,353.5,104.0,1448.0,442572.5,60.23,42.4,13.15,60.95,37.25,5.77,46.5,2431.5,2184.5,2670.5,78.77,30.61,68.93,39.78,55.58,39.01,21.6,1.0,0.5
6.0,11.0,8.0,5.0,441.0,50.95,3006.5,2415.5,591.0,28.0,49.0,587.5,437.5,150.0,5.0,14.0,396.0,325.0,51.0,1592.5,569075.5,44.95,40.74,17.25,55.6,44.92,7.11,37.0,2489.0,2320.0,2672.5,72.94,28.37,64.55,35.5,46.87,34.08,20.82,0.0,0.5,462.5,51.81999999999999,3131.0,2509.0,622.0,30.0,55.5,600.5,449.5,151.0,5.5,13.5,407.5,513.5,104.5,1580.5,570832.5,44.6,41.52,18.23,56.5,42.13,4.7,48.0,2781.5,2554.0,2987.5,77.16,29.79,69.04,34.37,54.79,34.28,18.46,0.5,0.0
4.0,9.0,5.0,3.0,404.5,48.620000000000005,2368.5,1748.5,620.0,21.0,48.0,334.0,151.5,182.5,2.0,15.5,345.0,281.5,41.0,1518.0,513522.0,49.33,40.95,14.11,63.44,42.54,5.48,36.5,2340.5,2211.5,2484.0,75.32,25.28,62.51,38.04,45.26,32.33,24.11,2.0,1.5,409.5,49.57,2300.0,1732.0,568.0,21.5,51.0,386.0,259.5,126.5,3.0,11.5,262.5,430.0,45.0,1530.0,512297.5,52.14,37.93,19.01,59.94,48.14,2.73,95.0,2326.5,2284.5,2358.5,71.04,30.13,68.08,35.06,52.72,28.49,21.32,1.5,2.0
4.0,14.0,4.0,2.0,455.5,49.145,2745.0,2153.0,592.0,26.5,52.5,791.0,611.0,180.0,8.0,16.5,637.5,421.5,157.0,1534.5,521176.0,48.46,39.88,16.2,69.37,43.46,4.98,68.5,2376.0,2191.0,2604.0,75.03,25.07,61.91,38.67,45.79,29.91,26.59,1.0,0.0,340.0,49.150000000000006,2105.5,1304.0,801.5,15.5,66.5,451.5,190.0,261.5,2.5,19.5,351.5,263.5,59.0,1486.0,498670.5,56.39,37.66,19.17,61.31,40.86,3.78,70.0,2525.0,2401.0,2629.0,78.12,27.11,72.31,37.41,59.79,31.29,22.44,0.0,1.0
3.0,8.0,6.0,1.0,429.5,52.05,2390.0,1788.0,602.0,22.0,54.0,478.0,282.5,195.5,3.5,17.5,468.0,281.0,49.0,1584.0,507650.0,47.09,41.71,21.87,56.72,40.27,4.7,53.5,2347.5,2229.0,2408.5,76.84,27.3,68.02,39.44,49.39,36.16,21.26,1.5,0.0,468.5,50.035,2480.5,1781.0,699.5,21.0,63.0,540.0,305.0,235.0,3.5,21.0,372.5,339.5,47.5,1589.5,498167.5,43.31,42.38,17.52,60.08,38.56,6.37,72.0,2584.0,2373.0,2767.5,75.23,31.32,65.58,42.3,49.79,37.23,23.61,0.0,1.5
4.0,5.0,1.0,0.0,409.0,47.23,719.5,590.0,129.5,7.5,11.0,130.5,88.5,42.0,1.0,3.5,126.5,115.5,11.0,1578.5,156407.0,49.81,39.99,18.35,62.31,44.7,6.09,6.0,2236.5,1836.0,2580.0,86.53,15.43,62.32,45.15,41.52,38.87,25.21,1.5,0.5,399.0,43.225,642.5,431.0,211.5,5.0,18.0,62.0,50.0,12.0,0.5,1.0,90.5,68.0,0.0,1396.0,129786.5,66.27,33.05,12.8,63.33,33.0,8.26,22.0,2456.0,2460.5,2383.0,83.13,31.0,83.96,20.58,64.8,33.74,7.04,0.5,1.5
