goals-a,shots-a,shots conceded-a,goals conceded-a,bpm-a,avg boost amount-a,amount collected-a,amount collected big pads-a,amount collected small pads-a,count collected big pads-a,count collected small pads-a,amount stolen-a,amount stolen big pads-a,amount stolen small pads-a,count stolen big pads-a,count stolen small pads-a,amount used while supersonic-a,amount overfill total-a,amount overfill stolen-a,avg speed-a,total distance-a,percentage slow speed-a,percentage boost speed-a,percentage supersonic speed-a,percentage on ground-a,percentage low in air-a,percentage high in air-a,count powerslide-a,avg distance to ball-a,avg distance to ball has possession-a,avg distance to ball no possession-a,percentage behind ball-a,percentage in front of ball-a,percentage defensive half-a,percentage offensive half-a,percentage defensive third-a,percentage neutral third-a,percentage offensive third-a,demos inflicted-a,demos taken-a,bpm-b,avg boost amount-b,amount collected-b,amount collected big pads-b,amount collected small pads-b,count collected big pads-b,count collected small pads-b,amount stolen-b,amount stolen big pads-b,amount stolen small pads-b,count stolen big pads-b,count stolen small pads-b,amount used while supersonic-b,amount overfill total-b,amount overfill stolen-b,avg speed-b,total distance-b,percentage slow speed-b,percentage boost speed-b,percentage supersonic speed-b,percentage on ground-b,percentage low in air-b,percentage high in air-b,count powerslide-b,avg distance to ball-b,avg distance to ball has possession-b,avg distance to ball no possession-b,percentage behind ball-b,percentage in front of ball-b,percentage defensive half-b,percentage offensive half-b,percentage defensive third-b,percentage neutral third-b,percentage offensive third-b,demos inflicted-b,demos taken-b
1.0,2.0,11.0,5.0,345.0,53.535,1647.5,1293.5,354.0,16.5,33.0,218.0,119.0,99.0,1.5,9.0,199.5,295.5,2.5,1476.0,391458.0,54.31,39.52,17.6,52.35,45.65,6.95,32.5,2587.0,2377.5,2743.5,70.27,32.6,75.32,31.74,58.43,28.81,18.44,0.5,1.0,452.0,48.645,2106.5,1582.0,524.5,18.0,47.0,525.0,328.0,197.0,3.5,17.5,226.5,239.0,27.5,1538.0,408973.0,49.16,45.07,13.41,53.9,42.95,6.14,40.5,2516.0,2341.0,2753.0,79.89,22.63,58.92,44.24,42.56,34.56,31.64,1.0,0.5
5.0,10.0,3.0,3.0,432.0,53.035,2537.5,2047.5,490.0,25.5,45.5,741.0,575.0,166.0,8.0,16.0,319.0,425.0,174.0,1572.5,500123.0,48.52,44.41,20.29,64.17,47.83,8.55,30.5,2703.5,2553.5,2883.0,76.31,28.94,62.45,48.19,45.34,29.43,33.54,2.0,0.5,357.5,51.37,1935.0,1442.5,492.5,18.0,44.5,206.0,130.5,75.5,2.0,8.5,143.5,383.0,82.5,1484.0,464439.5,50.13,41.23,11.04,56.6,41.49,4.83,48.5,2473.0,2344.0,2556.0,71.69,32.05,73.94,29.57,59.43,33.0,13.35,0.5,2.0
2.0,9.0,6.0,0.0,423.5,52.125,2289.5,1821.0,468.5,22.5,42.5,689.5,524.5,165.0,6.5,14.0,265.0,359.5,96.0,1554.5,481266.5,44.32,45.6,20.08,66.75,51.91,4.84,50.5,2538.0,2268.0,2851.0,69.72,33.07,68.87,41.21,50.49,33.22,26.45,1.0,1.0,345.0,57.31,1895.5,1372.5,523.0,17.5,45.0,481.5,282.5,199.0,4.0,19.0,211.5,406.5,136.0,1541.0,476102.5,44.9,45.27,14.72,59.99,43.44,2.75,39.0,2602.0,2538.0,2665.0,75.69,24.36,58.82,45.44,45.76,35.26,25.69,1.0,1.0
4.0,10.0,17.0,5.0,397.0,50.6,2411.5,1885.0,526.5,22.5,47.5,345.5,186.0,159.5,2.5,14.0,363.5,215.5,26.0,1542.0,533056.0,52.93,40.63,22.81,62.86,48.96,7.84,45.0,2739.5,2558.5,2910.5,74.03,30.33,67.71,32.69,51.14,31.11,19.55,0.5,0.5,318.0,49.395,2122.5,1423.5,699.0,18.0,61.5,555.0,315.0,240.0,4.0,20.5,296.5,385.0,88.0,1498.5,521169.5,51.46,39.37,12.37,60.08,37.01,5.74,33.5,2585.5,2427.5,2766.5,73.12,30.03,61.34,41.51,47.92,35.33,25.44,0.5,0.5
1.0,3.0,10.0,5.0,415.0,53.065,2124.0,1725.0,399.0,20.5,37.0,412.5,254.5,158.0,3.0,15.0,282.5,325.5,47.5,1520.5,446802.0,53.83,39.55,20.17,57.19,45.32,5.86,42.5,2561.0,2140.0,2829.5,70.65,35.42,64.16,36.4,49.17,29.7,22.19,1.0,0.5,374.5,45.625,1937.5,1501.5,436.0,16.0,40.5,305.0,150.0,155.0,1.5,13.5,160.5,112.0,0.0,1492.0,436926.5,52.62,50.65,8.95,62.24,40.03,6.08,32.0,2318.0,2120.0,2573.5,80.74,23.05,59.75,43.69,42.33,35.7,27.65,0.5,1.0
3.0,7.0,8.0,2.0,437.5,49.355,2414.0,2016.0,398.0,25.0,36.0,568.0,425.0,143.0,5.0,12.5,284.0,380.5,75.0,1589.5,518128.0,51.07,43.87,22.88,62.9,49.28,9.19,39.5,2687.5,2479.5,2896.0,74.38,35.62,58.16,47.14,42.33,32.35,30.46,1.5,1.5,389.0,47.42,2090.5,1511.0,579.5,18.0,46.5,328.5,185.5,143.0,2.0,13.0,358.5,303.0,14.0,1467.5,478291.0,53.71,42.44,11.19,65.4,31.34,7.65,38.5,2485.0,2327.5,2644.0,73.72,30.29,71.77,32.45,54.38,32.64,20.31,1.5,1.5
2.0,5.0,7.0,3.0,413.0,52.0,3103.0,2466.0,637.0,30.5,54.0,621.0,406.5,214.5,4.5,15.0,391.5,493.5,47.0,1527.5,656246.5,51.07,43.94,17.93,65.01,38.97,7.92,60.0,2627.0,2296.5,2967.0,76.51,35.64,66.03,38.97,49.15,32.51,23.55,1.5,1.5,399.0,47.67,3015.0,2160.0,855.0,25.0,74.5,611.0,345.5,265.5,3.5,24.0,227.0,351.5,4.0,1564.5,672830.0,44.75,43.92,15.91,57.42,43.29,4.34,47.0,2295.0,2047.5,2523.5,71.99,29.2,62.8,40.17,42.49,37.14,21.45,1.5,1.5
1.0,3.0,13.0,5.0,373.5,52.61,2068.0,1565.0,503.0,19.5,43.0,447.5,331.5,116.0,3.5,11.0,293.0,367.0,22.5,1526.5,491689.5,57.92,41.06,24.17,59.98,46.54,4.82,46.5,2567.5,2357.0,2707.0,77.03,30.69,77.51,32.48,59.13,32.41,17.84,0.0,1.0,465.5,52.52,2609.0,2142.0,467.0,25.0,41.5,663.5,483.0,180.5,6.5,16.5,382.5,371.0,168.0,1594.0,516450.0,49.01,51.57,16.79,66.37,35.01,5.08,53.0,2555.5,2440.0,2694.0,76.85,25.99,58.34,42.49,41.54,35.48,28.12,1.0,0.0
5.0,6.0,12.0,4.0,395.5,52.02,2787.5,2098.0,689.5,26.0,57.5,691.0,480.5,210.5,6.5,16.0,349.5,447.0,126.5,1500.5,566798.0,54.2,38.16,15.77,63.43,41.58,6.42,54.5,2594.0,2426.0,2723.0,76.72,31.87,71.66,32.42,58.03,31.52,18.9,1.5,2.0,423.5,49.59,2914.0,2253.0,661.0,26.0,58.5,626.5,408.0,218.5,5.5,19.5,588.5,359.5,147.5,1578.0,598628.5,46.04,44.56,16.84,62.45,44.79,5.34,69.5,3072.5,2677.5,3425.0,78.64,34.4,64.17,42.29,46.7,32.71,27.3,2.0,1.5
4.0,7.0,5.0,3.0,389.0,50.64,2334.5,1854.0,480.5,22.0,44.5,547.5,413.0,134.5,4.5,11.5,385.5,306.0,36.0,1535.0,519932.0,56.19,41.94,20.84,62.62,45.09,5.69,57.5,2533.5,2433.5,2625.5,76.87,33.07,62.81,46.4,41.65,40.74,31.3,2.0,1.5,352.0,44.17,2096.5,1547.5,549.0,18.5,48.5,388.5,252.5,136.0,3.0,11.5,296.0,317.5,49.0,1487.0,498949.5,54.34,41.56,10.78,66.88,34.8,3.18,53.0,2396.5,2242.5,2533.5,72.39,28.75,70.68,32.14,53.27,33.33,15.76,1.5,2.0
4.0,8.0,7.0,3.0,398.5,49.935,2435.5,1996.0,439.5,22.0,36.0,544.5,367.0,177.5,4.0,13.0,270.0,128.5,32.0,1464.5,498478.0,55.39,39.44,15.18,65.09,51.61,5.14,53.0,2471.0,2469.5,2492.0,74.04,27.78,67.15,40.48,46.24,38.56,27.43,1.0,0.0,351.0,46.875,2048.0,1487.5,560.5,17.5,48.5,447.0,246.0,201.0,3.5,17.0,261.5,276.0,107.0,1432.0,481428.5,54.28,39.6,12.49,68.46,39.64,3.22,38.5,2434.0,2082.5,2692.0,74.45,28.31,67.49,37.05,49.71,33.63,24.07,0.0,1.0
1.0,7.0,7.0,3.0,430.0,51.375,2320.5,1825.0,495.5,22.0,44.0,476.0,323.0,153.0,4.0,13.5,336.0,268.5,37.5,1548.0,498723.5,47.78,42.59,21.32,61.9,44.16,3.54,39.5,2484.5,2297.0,2755.5,67.17,35.74,57.89,46.93,40.69,34.61,32.76,1.0,2.5,354.0,53.655,2007.5,1483.0,524.5,18.5,40.5,523.0,325.5,197.5,4.0,14.5,343.0,360.0,62.0,1520.5,496425.0,50.5,39.12,18.52,60.92,42.29,3.65,43.5,2482.0,2367.0,2564.0,73.51,28.1,64.49,38.2,51.06,31.56,22.17,2.5,1.0
4.0,8.0,9.0,1.0,394.5,55.085,1815.5,1422.0,393.5,18.0,35.5,321.0,198.0,123.0,2.5,11.5,207.0,350.0,27.0,1493.0,406397.0,54.6,44.51,13.5,58.26,48.53,5.7,49.5,2500.0,2297.5,2731.0,72.82,29.95,62.73,37.48,44.72,34.3,23.37,0.0,0.5,359.0,51.08,1671.5,1158.5,513.0,14.0,45.5,485.0,306.0,179.0,3.5,15.0,200.0,255.5,43.0,1551.5,425717.0,48.83,45.36,19.21,57.13,39.34,6.42,69.5,2485.0,2130.0,2793.5,74.62,33.99,68.34,38.58,50.27,31.6,25.61,0.5,0.0
4.0,9.0,7.0,2.0,429.5,58.655,2454.0,1958.0,496.0,24.0,46.5,605.5,470.0,135.5,6.0,12.5,188.0,411.0,127.5,1535.0,493221.5,57.14,40.69,25.14,65.48,44.65,7.04,42.5,2706.0,2533.5,2890.5,76.32,24.52,62.16,42.8,44.98,35.25,27.12,1.0,1.0,385.0,48.595,2135.5,1458.5,677.0,18.5,58.0,406.5,248.5,158.0,3.0,13.5,438.0,353.0,51.5,1516.5,486592.5,57.55,40.85,19.82,66.14,38.2,6.34,14.0,2519.5,2305.0,2723.5,72.67,29.98,72.99,30.81,54.46,29.85,17.35,1.0,1.0
5.0,11.0,5.0,3.0,382.0,52.165000000000006,2486.0,1975.0,511.0,24.5,47.5,539.5,325.0,214.5,4.5,20.0,287.0,392.0,132.5,1545.5,540806.0,54.07,43.86,19.52,64.8,44.52,3.07,51.5,2571.0,2415.5,2778.5,74.74,29.36,53.85,47.75,37.77,36.03,33.7,1.0,0.0,392.0,49.32,2065.5,1548.5,517.0,18.0,45.0,241.0,100.0,141.0,1.0,12.0,292.0,262.0,2.5,1543.0,470401.0,50.1,40.14,17.36,58.69,41.53,3.49,87.5,2645.5,2347.5,2878.5,71.64,32.97,76.53,24.67,61.24,29.89,12.04,0.0,1.0
3.0,11.0,6.0,4.0,407.5,56.315,2525.5,1939.0,586.5,26.0,52.0,600.5,429.5,171.0,5.5,14.5,349.5,475.0,87.0,1517.5,520111.5,51.62,42.02,22.06,61.88,43.0,1.8,58.5,2572.5,2427.5,2715.5,73.3,38.84,66.13,40.46,50.94,31.96,25.21,2.5,0.0,336.0,51.705,2159.5,1440.5,719.0,19.5,64.0,434.0,210.5,223.5,3.5,20.0,401.0,517.0,139.0,1437.5,482655.0,61.39,36.44,14.97,66.78,35.4,2.12,29.5,2806.5,2697.5,2906.0,77.24,26.75,68.09,35.13,49.65,33.12,21.01,0.0,2.5
1.0,5.0,4.0,3.0,448.0,52.65,2518.5,1942.0,576.5,23.0,50.0,709.5,428.0,281.5,5.0,22.0,258.0,330.0,53.5,1576.0,512543.0,43.9,36.64,21.71,53.45,43.99,9.53,53.0,2398.5,2058.5,2764.5,68.86,32.0,56.2,44.73,38.27,44.0,28.78,1.0,0.5,414.0,52.63,2409.0,1898.5,510.5,21.5,45.5,451.5,298.0,153.5,3.5,13.5,380.0,264.0,51.0,1478.0,477476.0,53.38,37.64,18.58,65.08,40.47,6.07,47.0,2184.0,2074.0,2281.5,79.31,23.22,72.3,33.4,51.71,33.15,19.77,0.5,1.0
4.0,9.0,3.0,3.0,416.5,54.19,2665.0,2013.5,651.5,25.0,60.0,577.5,373.5,204.0,4.5,18.0,287.0,450.5,83.0,1579.5,555387.0,51.38,45.68,20.36,69.32,38.03,5.05,44.5,2696.5,2479.5,2864.0,75.81,26.75,63.71,40.45,47.78,33.93,23.71,2.0,0.5,380.5,51.155,2449.5,1917.0,532.5,23.5,48.5,370.5,282.0,88.5,3.5,8.5,312.0,449.5,70.0,1412.5,485638.0,60.38,41.01,11.39,69.85,34.04,2.52,43.5,2644.5,2484.0,2765.5,77.51,23.52,74.19,27.97,56.74,32.85,14.08,0.5,2.0
3.0,4.0,10.0,5.0,401.5,54.45,2277.5,1583.5,694.0,21.0,59.0,584.5,362.0,222.5,4.5,19.5,251.5,358.5,41.0,1558.0,511214.5,49.5,43.96,16.93,64.06,46.54,6.59,45.0,2654.5,2253.5,2907.0,71.41,33.27,61.16,40.44,42.29,36.36,22.78,1.0,1.5,374.0,53.885,2404.5,1832.0,572.5,24.5,54.0,418.0,223.5,194.5,3.0,18.5,347.0,654.0,87.0,1578.0,518017.0,49.14,40.74,17.11,55.07,42.21,7.63,51.0,2574.0,2255.0,2954.0,79.19,25.39,71.25,33.74,54.43,30.97,19.81,1.5,1.0
4.0,6.0,6.0,3.0,488.5,56.91,3069.5,2365.0,704.5,30.0,64.0,630.5,389.5,241.0,6.0,21.5,491.5,424.5,123.0,1657.0,566767.5,38.13,44.84,21.57,58.48,41.0,6.71,72.0,2566.5,2418.5,2755.0,80.12,23.29,68.65,32.28,49.25,34.76,19.15,1.0,0.0,344.0,43.30500000000001,2096.0,1524.0,572.0,18.0,49.5,349.0,146.0,203.0,1.5,17.0,268.5,279.5,3.5,1540.0,520117.5,47.39,41.83,17.03,55.68,41.8,6.65,62.5,2475.0,2243.5,2736.5,69.93,30.12,62.62,38.45,42.83,34.68,24.31,0.0,1.0
0.0,3.0,8.0,4.0,481.0,55.615,2009.5,1483.5,526.0,18.5,46.5,582.0,391.5,190.5,4.0,16.5,293.5,298.0,0.5,1667.5,385647.0,35.02,51.33,26.2,55.55,41.16,7.24,56.5,2514.5,2121.0,2754.0,69.16,31.13,59.77,40.26,42.03,38.61,25.01,0.5,0.0,409.0,50.53,1739.5,1251.5,488.0,14.5,37.0,382.0,277.5,104.5,3.0,9.0,182.0,209.5,21.5,1562.5,358090.5,50.18,39.72,24.19,54.98,41.85,8.28,43.5,2594.0,2440.5,2707.5,81.21,22.57,66.66,33.8,48.05,34.85,19.56,0.0,0.5
1.0,2.0,9.0,3.0,390.5,52.235,2221.0,1768.5,452.5,21.5,42.0,237.5,131.5,106.0,1.5,10.0,366.0,305.5,13.0,1508.5,484234.5,59.15,42.27,22.47,63.69,41.53,8.07,47.0,2518.0,2330.5,2713.5,72.59,36.9,68.69,31.78,53.47,38.17,19.27,0.0,0.5,429.0,54.37,2425.0,1862.0,563.0,23.5,51.5,385.0,244.5,140.5,3.0,12.5,337.5,452.0,58.5,1570.5,507618.5,49.09,41.88,21.85,61.02,38.29,7.13,58.5,3084.5,2949.5,3232.5,85.21,25.74,70.35,38.62,54.15,38.67,19.05,0.5,0.0
1.0,8.0,9.0,3.0,388.5,54.105,2115.5,1587.5,528.0,20.0,45.5,539.5,302.0,237.5,3.5,19.5,278.0,326.5,48.5,1481.0,483484.0,55.64,41.75,19.59,64.61,44.32,6.68,47.5,2391.0,2205.5,2611.5,77.85,36.44,57.01,49.95,44.98,37.6,29.74,0.5,0.0,332.5,52.915,1963.5,1443.0,520.5,19.0,46.5,324.5,180.5,144.0,2.5,13.0,237.0,427.5,66.0,1360.0,440222.0,57.63,38.49,8.87,68.5,32.25,2.38,71.5,2395.0,2202.0,2546.0,79.6,28.25,70.54,31.01,53.48,28.61,19.98,0.0,0.5
4.0,6.0,10.0,3.0,386.5,49.67,2310.5,1744.5,566.0,21.5,52.0,381.5,240.5,141.0,3.0,13.0,265.0,318.5,23.5,1529.0,510035.0,50.98,41.05,18.64,59.82,40.41,4.26,49.5,2626.0,2556.5,2690.5,77.08,31.68,67.19,35.97,50.76,31.13,20.17,1.5,2.0,421.0,49.53,2566.0,2018.5,547.5,24.5,47.0,665.5,460.0,205.5,5.0,17.5,264.5,431.0,39.0,1532.5,513961.0,51.87,40.8,18.33,60.87,38.75,6.7,47.0,2689.0,2583.5,2810.5,73.66,28.09,65.14,39.95,46.88,38.34,20.89,2.0,1.5
3.0,11.0,7.0,2.0,405.0,54.045,3254.5,2431.5,823.0,30.5,70.5,601.0,408.0,193.0,5.5,17.5,530.0,525.0,135.0,1510.0,698122.0,51.9,40.52,21.0,66.23,44.86,4.43,86.5,2633.0,2440.0,2826.5,78.24,26.22,64.16,40.04,45.72,33.81,24.35,2.5,4.0,436.5,57.205,3500.5,2664.5,836.0,33.5,75.5,886.5,597.5,289.0,7.0,26.5,449.5,696.0,116.0,1577.5,736042.5,48.79,41.67,20.0,60.73,40.7,5.39,90.5,2372.5,2218.5,2518.5,71.78,37.36,67.37,38.35,49.48,32.39,24.39,4.0,2.5
2.0,6.0,9.0,5.0,424.5,49.775000000000006,2604.0,2034.0,570.0,24.0,51.0,561.5,368.5,193.0,5.5,17.0,287.5,249.5,67.5,1522.0,520742.0,53.89,42.64,18.22,60.55,41.29,6.47,58.5,2574.5,2519.5,2624.5,72.9,35.78,58.4,43.06,41.65,34.32,25.75,0.5,0.0,357.0,50.47,2202.0,1664.0,538.0,20.5,47.0,436.0,296.5,139.5,3.5,12.5,241.0,348.5,52.5,1475.5,502396.0,51.65,39.04,13.93,62.04,36.3,3.92,33.5,2440.0,2191.0,2645.5,82.33,22.02,68.62,32.6,54.93,34.54,19.0,0.0,0.5
1.0,6.0,10.0,3.0,393.5,49.79,2277.0,1780.0,497.0,21.5,44.0,533.5,388.0,145.5,4.5,13.0,256.5,227.0,11.5,1500.0,483455.0,53.78,40.52,20.65,67.35,48.32,3.13,56.5,2525.0,2425.0,2636.5,76.04,33.72,76.82,35.11,56.33,32.09,22.25,2.0,1.0,342.0,42.83,1901.0,1329.0,572.0,15.5,50.5,453.0,248.5,204.5,2.5,17.5,195.5,228.0,3.5,1475.5,470042.5,53.13,39.78,14.51,64.15,36.55,2.83,63.5,2518.5,2317.5,2742.5,81.2,23.87,60.12,44.32,45.08,36.81,24.31,1.0,2.0
1.0,4.0,9.0,5.0,437.5,51.94,2095.0,1691.0,404.0,21.0,34.5,524.0,410.0,114.0,5.0,10.0,316.0,319.0,70.0,1560.5,426121.5,53.64,41.97,25.83,61.21,46.69,5.75,37.0,2670.0,2400.0,2875.5,70.63,35.23,72.41,40.9,51.42,34.91,26.61,1.5,0.5,318.5,55.515,1589.5,1180.5,409.0,16.5,39.0,273.0,149.5,123.5,2.0,11.0,89.0,446.5,51.5,1545.0,418522.5,48.47,49.91,11.31,64.98,38.18,6.69,48.5,2606.0,2479.0,2787.5,78.61,21.97,67.35,38.63,53.32,35.78,21.66,0.5,1.5
5.0,10.0,10.0,3.0,415.5,45.505,2533.0,2003.0,530.0,23.0,47.0,547.5,342.0,205.5,4.0,17.5,422.5,305.5,52.0,1554.0,527060.0,49.45,38.29,20.24,64.17,41.74,6.68,43.0,2668.0,2540.5,2809.5,74.96,30.54,62.95,37.68,47.43,35.36,25.47,1.5,1.5,450.0,51.855,2666.0,2023.0,643.0,26.0,59.0,478.5,314.0,164.5,4.5,15.5,435.0,546.0,143.5,1592.5,541524.5,43.11,43.79,16.01,62.59,45.53,3.95,66.5,2483.5,2244.0,2777.5,71.26,34.69,70.24,34.71,55.88,31.95,20.27,1.5,1.5
1.0,7.0,6.0,2.0,436.5,55.245000000000005,2511.0,2044.5,466.5,24.5,42.5,423.5,296.5,127.0,3.0,11.5,308.5,334.5,4.5,1545.5,498778.0,42.86,50.69,21.42,61.16,46.97,6.82,48.5,2786.0,2662.5,2984.0,75.73,25.14,62.06,42.3,42.53,37.66,26.91,1.0,0.0,352.5,50.74,1937.5,1330.5,607.0,16.5,53.5,226.5,50.0,176.5,0.5,16.0,233.5,309.5,0.0,1431.0,458447.0,54.6,39.95,10.01,65.7,36.61,3.27,46.0,2300.5,1899.0,2582.5,76.36,26.95,70.4,29.95,52.82,36.19,19.93,0.0,1.0
3.0,7.0,7.0,4.0,383.5,52.485,2345.0,1751.0,594.0,22.0,50.0,466.5,208.0,258.5,2.5,19.5,238.5,393.5,43.0,1478.5,503298.5,60.14,40.13,18.23,65.89,43.63,5.77,51.0,2530.5,2442.0,2613.0,71.21,30.97,69.72,35.14,53.88,34.46,18.26,1.5,0.0,417.5,51.31,2555.0,2073.5,481.5,24.5,40.5,528.5,341.5,187.0,4.0,13.5,306.5,410.5,65.5,1567.0,527578.5,47.21,43.77,15.95,58.23,40.93,5.09,57.5,2904.5,2691.5,3104.5,77.11,26.9,68.09,38.37,50.42,32.19,21.93,0.0,1.5
3.0,11.0,10.0,4.0,347.5,50.385,2042.5,1521.5,521.0,18.5,46.5,420.5,241.0,179.5,3.0,16.5,211.0,260.5,60.0,1502.5,511456.0,54.45,40.85,19.76,57.94,48.31,2.94,45.5,2507.5,2261.0,2773.0,75.92,31.25,66.98,35.84,53.65,31.71,19.16,0.0,0.0,408.5,52.225,2525.0,2034.5,490.5,25.0,41.0,591.5,409.5,182.0,4.5,16.0,209.0,475.0,44.0,1555.0,530434.0,45.91,43.86,14.15,56.04,39.94,6.45,56.0,2785.5,2807.0,2788.0,74.29,27.97,59.66,42.51,44.73,33.45,28.34,0.0,0.0
2.0,5.0,10.0,4.0,375.5,54.59,2217.5,1786.5,431.0,22.5,39.5,453.5,303.5,150.0,3.5,14.0,238.5,411.0,50.5,1521.0,502666.0,52.58,42.85,20.08,61.89,49.4,5.71,51.5,2669.0,2552.5,2809.0,72.3,28.55,66.67,35.15,48.95,37.5,21.34,0.5,1.0,409.0,44.055,2314.5,1823.0,491.5,21.0,44.0,350.0,140.0,210.0,2.0,18.0,271.0,281.5,62.0,1581.0,528208.0,45.08,44.78,17.22,57.34,42.46,4.31,33.0,2476.5,2451.0,2555.5,77.51,26.31,61.64,38.86,45.17,33.05,25.08,1.0,0.5
3.0,9.0,10.0,4.0,439.0,54.71,3187.0,2437.5,749.5,30.0,60.5,847.5,636.5,211.0,7.0,16.5,370.0,531.0,68.0,1610.0,675289.0,40.91,43.21,18.09,55.04,46.0,4.82,89.0,2568.0,2335.0,2727.5,76.96,30.67,67.05,38.4,47.57,36.07,23.32,0.0,0.5,347.5,48.285,2793.5,1982.5,811.0,24.0,71.5,907.5,661.0,246.5,8.0,22.0,415.5,423.5,139.5,1532.0,645333.5,48.4,38.61,15.48,57.32,44.35,3.79,54.0,2307.0,2226.0,2425.5,71.12,30.25,63.89,41.07,46.69,30.15,27.84,0.5,0.0
3.0,10.0,10.0,2.0,377.0,50.285,2844.0,2190.5,653.5,25.0,59.5,615.5,386.5,229.0,4.0,19.5,519.0,263.5,7.5,1511.0,642314.5,50.59,37.99,18.63,61.06,42.86,5.34,55.0,2590.0,2536.5,2625.5,77.83,31.68,68.37,33.44,51.89,30.49,20.09,0.5,2.0,424.0,53.125,3198.5,2205.5,993.0,29.5,87.5,736.5,347.0,389.5,5.0,33.5,543.0,770.5,156.0,1618.0,693102.0,43.56,47.62,20.38,63.78,40.63,5.06,106.0,2195.5,2018.0,2398.5,74.25,31.13,60.97,44.6,43.05,35.34,29.47,2.0,0.5
3.0,11.0,11.0,6.0,453.0,44.485,2440.0,1817.5,622.5,20.0,50.5,567.5,377.0,190.5,4.0,17.5,315.0,169.0,2.0,1592.5,490789.5,43.18,40.77,18.18,48.92,47.7,4.63,56.5,2506.0,2150.5,2793.5,68.85,35.29,65.3,36.01,49.23,30.78,22.06,0.0,0.0,466.5,49.455,2647.0,2207.5,439.5,25.5,41.5,353.0,209.0,144.0,3.0,13.5,447.5,357.0,90.0,1649.0,510699.0,40.62,39.01,23.24,57.08,44.54,3.7,46.5,2628.0,2519.5,2693.0,77.21,24.72,64.2,41.53,45.96,36.16,23.64,0.0,0.0
2.0,7.0,10.0,3.0,387.5,55.02,2262.0,1653.5,608.5,21.0,54.5,450.5,253.0,197.5,3.5,18.0,365.5,422.5,77.5,1584.5,520435.0,42.17,44.93,19.75,52.68,47.44,4.02,38.5,2468.0,2243.5,2684.0,73.32,34.02,64.71,37.21,48.16,32.08,23.29,2.0,0.0,384.0,53.495000000000005,2370.0,1878.5,491.5,24.5,44.5,699.0,549.0,150.0,7.0,14.0,230.0,598.0,165.0,1538.0,496434.5,49.12,39.73,18.06,53.93,41.61,7.77,33.0,2431.0,2128.5,2795.0,74.18,26.1,64.64,41.7,47.61,28.84,28.29,0.0,2.0
4.0,11.0,4.0,1.0,488.0,44.275000000000006,1964.0,1436.5,527.5,17.0,47.5,402.0,242.5,159.5,3.0,14.5,301.5,150.0,57.0,1690.5,367491.5,40.96,38.64,27.78,55.13,44.85,9.23,40.0,2686.5,2511.0,2762.5,78.26,27.69,68.73,37.54,49.9,33.0,23.73,1.5,1.0,363.0,43.03,1482.5,1069.5,413.0,13.0,36.5,341.5,230.0,111.5,2.5,10.0,263.5,235.0,19.5,1493.0,320824.0,54.71,40.86,14.03,61.29,40.75,5.46,39.5,2418.5,2114.0,2651.0,78.08,25.29,70.41,32.16,54.24,30.46,18.97,1.0,1.5
4.0,7.0,7.0,2.0,455.0,51.36,2590.0,2000.0,590.0,23.5,54.5,553.5,380.5,173.0,4.0,15.5,463.5,343.0,10.5,1554.5,485938.5,46.97,38.47,17.4,60.96,43.7,5.6,37.0,2737.0,2509.5,2884.0,80.37,22.56,72.21,35.51,52.84,34.1,20.82,0.0,1.5,377.0,50.625,2111.5,1552.5,559.0,18.5,51.0,555.0,338.5,216.5,4.0,19.5,363.5,303.5,65.5,1469.5,464187.0,51.37,38.97,10.98,67.5,39.94,6.01,45.0,2186.5,1983.0,2415.0,70.25,32.64,66.09,35.13,47.81,37.37,20.99,1.5,0.0
1.0,5.0,13.0,5.0,396.5,52.93,2100.0,1742.0,358.0,23.0,33.0,387.5,279.0,108.5,4.0,9.5,317.0,480.0,120.0,1469.5,436604.5,58.04,38.27,19.87,61.12,41.95,4.58,41.0,2507.5,2396.0,2573.5,69.69,30.75,68.61,32.15,52.47,32.99,19.96,0.5,0.5,363.0,49.89,1811.0,1312.0,499.0,14.5,44.0,484.5,285.0,199.5,3.0,17.0,190.5,162.0,15.0,1502.5,444974.5,55.19,46.17,14.08,66.91,39.21,4.8,43.0,2419.0,2397.5,2421.5,76.66,29.85,63.33,45.77,45.44,33.03,28.25,0.5,0.5
4.0,12.0,6.0,1.0,382.5,49.375,1910.0,1431.0,479.0,19.0,41.5,426.0,270.5,155.5,4.0,13.0,433.0,362.5,119.5,1561.5,429919.0,51.89,42.2,21.06,56.94,44.96,4.48,41.0,2550.5,2448.5,2640.0,81.19,26.23,66.53,43.88,47.05,33.71,27.88,2.0,1.0,368.0,47.34,1585.0,1249.0,336.0,17.0,30.5,269.5,184.0,85.5,2.0,7.5,185.0,460.0,15.5,1526.5,390893.5,55.88,40.97,15.56,64.0,38.68,7.04,32.0,2327.0,2039.5,2546.0,71.96,31.72,65.54,35.72,49.35,33.57,23.3,1.0,2.0
